0, 0, 0, 0.0
34.20005314361784, 544564.8537305889, 100, 0.020734786987304688
34.20005314361784, 544564.8537305889, 200, 0.048958778381347656
34.20005314361784, 544564.8537305889, 300, 0.05816912651062012
34.20005314361784, 544564.8537305889, 400, 0.07740592956542969
34.20005314361784, 544564.8537305889, 500, 0.09690594673156738
34.20005314361784, 544564.8537305889, 600, 0.1170499324798584
34.20005314361784, 544564.8537305889, 700, 0.13578104972839355
34.20005314361784, 544564.8537305889, 800, 0.15526890754699707
34.20005314361784, 544564.8537305889, 900, 0.17502689361572266
34.20005314361784, 544564.8537305889, 1000, 0.19529008865356445
