0, 1.7900019884109497e-06
100, 0.015773197170346975
200, 0.031279587652534246
300, 0.045711338985711336
400, 0.060772381722927094
500, 0.0756377400830388
600, 0.09060065168887377
700, 0.10573384584859014
800, 0.12138958973810077
900, 0.13634759094566107
0, 1.6996636986732483e-06
100, 0.7455939170904458
200, 0.6004798193462193
300, 0.8902841159142554
400, 
