0, 0, 0, 4.291534423828125e-07
34.20055442632695, 544579.7231069991, 50, 0.0011250495910644532
34.20055442632695, 544579.7231069991, 100, 0.0021580219268798827
34.20055442632695, 544579.7231069991, 150, 0.00310821533203125
34.20055442632695, 544579.7231069991, 200, 0.0041407585144042965
34.20055442632695, 544579.7231069991, 250, 0.005118608474731445
34.20055442632695, 544579.7231069991, 300, 0.006367921829223633
34.20055442632695, 544579.7231069991, 350, 0.007266187667846679
34.20055442632695, 544579.7231069991, 400, 0.008211183547973632
34.20055442632695, 544579.7231069991, 450, 0.009539556503295899
34.20055442632695, 544579.7231069991, 500, 0.010576677322387696
34.20055442632695, 544579.7231069991, 550, 0.011612367630004884
34.20055442632695, 544579.7231069991, 600, 0.012635135650634765
34.20055442632695, 544579.7231069991, 650, 0.013738250732421875
34.20055442632695, 544579.7231069991, 700, 0.014761686325073242
34.20055442632695, 544579.7231069991, 750, 0.016292428970336913
34.20055442632695, 544579.7231069991, 800, 0.017105627059936523
34.20055442632695, 544579.7231069991, 850, 0.01801910400390625
34.20055442632695, 544579.7231069991, 900, 0.019109773635864257
34.20055442632695, 544579.7231069991, 950, 0.01996474266052246
34.20055442632695, 544579.7231069991, 1000, 0.020550537109375
