0, 0, 0, 4.291534423828125e-07
34.198770118120095, 544526.795649061, 50, 0.0004080295562744141
34.198770118120095, 544526.795649061, 100, 0.0007567882537841796
34.198770118120095, 544526.795649061, 150, 0.0011373996734619141
34.198770118120095, 544526.795649061, 200, 0.0015151500701904297
34.198770118120095, 544526.795649061, 250, 0.0019078254699707031
34.198770118120095, 544526.795649061, 300, 0.002259635925292969
34.198770118120095, 544526.795649061, 350, 0.002664995193481445
34.198770118120095, 544526.795649061, 400, 0.0030049800872802733
34.198770118120095, 544526.795649061, 450, 0.003456449508666992
34.198770118120095, 544526.795649061, 500, 0.003820991516113281
34.198770118120095, 544526.795649061, 550, 0.004165792465209961
34.198770118120095, 544526.795649061, 600, 0.004590606689453125
34.198770118120095, 544526.795649061, 650, 0.004908037185668945
34.198770118120095, 544526.795649061, 700, 0.005293989181518554
34.198770118120095, 544526.795649061, 750, 0.0057126045227050785
34.198770118120095, 544526.795649061, 800, 0.006105566024780273
34.198770118120095, 544526.795649061, 850, 0.006482601165771484
34.198770118120095, 544526.795649061, 900, 0.006895828247070313
34.198770118120095, 544526.795649061, 950, 0.007270002365112304
34.198770118120095, 544526.795649061, 1000, 0.007667827606201172
