0, 0, 0, 3.814697265625e-07
34.20055442632695, 544579.7231069991, 50, 0.0022493839263916016
34.20055442632695, 544579.7231069991, 100, 0.003442049026489258
34.20055442632695, 544579.7231069991, 150, 0.0050124645233154295
34.20055442632695, 544579.7231069991, 200, 0.006604957580566406
34.20055442632695, 544579.7231069991, 250, 0.008253812789916992
34.20055442632695, 544579.7231069991, 300, 0.009978437423706054
34.20055442632695, 544579.7231069991, 350, 0.011710643768310547
34.20055442632695, 544579.7231069991, 400, 0.013359498977661134
34.20055442632695, 544579.7231069991, 450, 0.014883041381835938
34.20055442632695, 544579.7231069991, 500, 0.016650962829589843
34.20055442632695, 544579.7231069991, 550, 0.01833028793334961
34.20055442632695, 544579.7231069991, 600, 0.019996786117553712
34.20055442632695, 544579.7231069991, 650, 0.021675968170166017
34.20055442632695, 544579.7231069991, 700, 0.023276853561401366
34.20055442632695, 544579.7231069991, 750, 0.024951410293579102
34.20055442632695, 544579.7231069991, 800, 0.026836967468261717
34.20055442632695, 544579.7231069991, 850, 0.028388214111328126
34.20055442632695, 544579.7231069991, 900, 0.03009004592895508
34.20055442632695, 544579.7231069991, 950, 0.0318267822265625
34.20055442632695, 544579.7231069991, 1000, 0.03352503776550293
